username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-02-08 14:00;0;5;"Bitter partisanship was on full display this week in Washington. Do American voters even want civility and cooperation? @ TomReedCongress (R-NY) thinks so and he explains why on The # FoxNewsRundown # Extra Listen & subscribe:http://ow.ly/cvGa50ygK5m";;@;# #;"1226219251800952832";https://twitter.com/foxnewsradio/status/1226219251800952832
;2020-02-08 14:00;6;78;"On the # ITYW # podcast, @ DanaPerino & @ ChrisStirewalt discuss what the final results in # Iowa mean for the Democratic candidates as they move onto the # NewHampshire # primary. Listen, rate & review on @ ApplePodcasts or your favorite podcast platform!http://ow.ly/720K50ygLfD";;@ @ @;# # # # #;"1226219247271137282";https://twitter.com/foxnewsradio/status/1226219247271137282
;2020-02-08 13:00;0;3;"New Hampshire's Secretary of State Bill Gardner joined @ BillHemmer on the # HemmerTime # podcast to discuss the influence # NewHampshire has on choosing future Presidential nominees & which way the average voter there is leaning. Listen & subscribe here:https://radio.foxnews.com/2020/02/06/new-hampshire-sec-of-state-people-are-not-making-up-their-mind/ …";;@;# # #;"1226204158950334466";https://twitter.com/foxnewsradio/status/1226204158950334466
;2020-02-08 12:36;6;11;"Thai Cabinet minister says 20 killed, 31 injured in mass shootings; military identifies suspect as army sergeant.";;;;"1226198175729496064";https://twitter.com/foxnewsradio/status/1226198175729496064
;2020-02-08 12:22;3;11;"U.S. Forces Afghanistan spokesman tells Lucas Tomlinson @ LucasFoxNews a combined U.S. and Afghan force conducting an operation in Nangarhar Province was engaged by direct fire on Feb. 8. We are assessing the situation and will provide further updates as they become available.";;@;;"1226194654137331718";https://twitter.com/foxnewsradio/status/1226194654137331718
;2020-02-08 12:20;1;5;"President Trump delivered his third State of the Union address Tuesday night. @ JaredHalpern and FOX’s White House Correspondent # JonDecker recap the president's speech. # FromWashington Listen on: http://ow.ly/cZpM50ygKJb";;@;# #;"1226194017139994624";https://twitter.com/foxnewsradio/status/1226194017139994624
;2020-02-08 12:00;2;11;"A 10-year-old New Jersey girl has become a "whistleblower" on bullies -- literally. Hear @ SimonettiLauren's interview with that 5th grader & her mother as they fight to stand up against bullying in schools. Listen & subscribe to the # momming # podcast here: http://ow.ly/o5yd50yfIEw";;@;# #;"1226189190150393863";https://twitter.com/foxnewsradio/status/1226189190150393863
;2020-02-08 12:00;0;2;"A soldier shot multiple people in northeastern Thailand on Saturday, killing at least 16, and was holed up in a popular shopping mall, an emergency worker said.http://ow.ly/R3iD50yhags";;;;"1226189012647411713";https://twitter.com/foxnewsradio/status/1226189012647411713
;2020-02-08 11:03;2;10;"A mother and six children were killed in a house fire early Saturday in central Mississippi. The victims, whose names were not immediately released, ranged in age from 1 to 33. The father, who survived, tried to rescue the familyhttp://ow.ly/H5Dn50yh9ZX";;;;"1226174623953379328";https://twitter.com/foxnewsradio/status/1226174623953379328
;2020-02-08 10:45;1;7;"Find out why @ PlanetTyrus & @ KatTimpf are offering dinner party guests a selection of cigarettes and cheese, on the latest # TyrusNTimpf podcast. Listen to the full episode on @ ApplePodcasts or click here: https://radio.foxnews.com/2020/02/07/cigs-cheese/ …pic.twitter.com/En6wSq5F3Z";;@ @ @;#;"1226170110349631488";https://twitter.com/foxnewsradio/status/1226170110349631488
;2020-02-08 10:00;2;8;"President @ realDonaldTrump has been # acquitted, but America is still bitterly divided. @ TomReedCongress (R-NY) tells the # FoxNewsRundown # Extra how he thinks America can eventually heal. Listen & subscribe: http://ow.ly/tC0550ygJ71 pic.twitter.com/iVsBTLO164";;@ @;# # #;"1226158884236222465";https://twitter.com/foxnewsradio/status/1226158884236222465
;2020-02-08 09:10;2;14;"The latest # ImpeachmentWItchHunt # podcast w/ @ GreggJarrett is out. The 'total acquittal' of President Donald J. Trump and how we got there. Available on @ ApplePodcasts Click here to listen & subscribe:http://ow.ly/Lk8850yfOLm";;@ @;# #;"1226146217870139397";https://twitter.com/foxnewsradio/status/1226146217870139397
;2020-02-08 08:38;2;3;"A soldier in northern Thailand shot multiple people on Saturday, killing at least 10, and was holed up at a popular shopping mall, police said.";;;;"1226138185870258176";https://twitter.com/foxnewsradio/status/1226138185870258176
;2020-02-08 08:30;5;11;"Orson Bean, the actor and comedian, was hit and killed by a car in Los Angeles Friday night. He was 91.http://ow.ly/I38K50yh6sq";;;;"1226136149279887360";https://twitter.com/foxnewsradio/status/1226136149279887360
;2020-02-08 07:30;2;7;"The Senate voted to acquit President Trump clearing him on both articles of impeachment. @ JaredHalpern and @ ChadPergram discuss what happened this week. # FromWashignton Listen on:http://ow.ly/P9dv50ygKIG";;@ @;#;"1226121075303616512";https://twitter.com/foxnewsradio/status/1226121075303616512
;2020-02-08 07:30;7;7;"The coronavirus death toll in mainland China rose by 86 to 722 on Saturday, according to authorities, and is likely to pass the 774 deaths recorded globally during the 2002-2003 outbreak of Severe Acute Respiratory Syndrome (SARS).http://ow.ly/4rJz50yh54D";;;;"1226121052180406272";https://twitter.com/foxnewsradio/status/1226121052180406272
;2020-02-08 07:01;2;6;""I've been spat on by a four-year-old." Can civility be restored in a post-impeachment Washington? @ TomReedCongress (R-NY) explains how our country became so divided and how we can unite. Listen and subscribe to The # FoxNewsRundown # Extra: http://ow.ly/kWbn50ygJN0 pic.twitter.com/tgmo1m9yl2";;@;# #;"1226113855350345730";https://twitter.com/foxnewsradio/status/1226113855350345730
;2020-02-08 04:41;2;6;"Former Secretary of the Navy Richard Spencer - forced out by President Trump last year - endorses Mike Bloomberg for president. http://ow.ly/3ypJ50yh3Ea";;;;"1226078504556662784";https://twitter.com/foxnewsradio/status/1226078504556662784
;2020-02-08 00:42;5;6;"The first American citizen has died from coronavirus in Wuhan, China. http://ow.ly/ez7G50yh0Ot";;;;"1226018363345952769";https://twitter.com/foxnewsradio/status/1226018363345952769
;2020-02-07 23:07;3;6;"Who do you think won tonight's # DemocraticDebate? We have all the biggest highlights coming your way on Fox News Radio. http://ow.ly/42Bg50ygZVd";;;#;"1225994469549494272";https://twitter.com/foxnewsradio/status/1225994469549494272
;2020-02-07 20:15;2;8;"Could @ JoeBiden be #2020's "Comeback Kid"? @ FoxNews' @ TheJuanWilliams thinks it is possible! # DemocraticDebate Listen & subscribe: http://ow.ly/KDIp50ygRkP pic.twitter.com/i1YKXpuIqe";;@ @ @;#2020 #;"1225951199737917446";https://twitter.com/foxnewsradio/status/1225951199737917446
;2020-02-07 18:59;23;179;"NEW # TyrusNTimpf podcast with @ PlanetTyrus & @ KatTimpf available now! Don’t forget to rate & review on @ ApplePodcasts or click the link below:https://radio.foxnews.com/2020/02/07/cigs-cheese/ …";;@ @ @;#;"1225932065247461376";https://twitter.com/foxnewsradio/status/1225932065247461376
;2020-02-07 18:35;4;15;"The latest # ImpeachmentWItchHunt # podcast w/ @ GreggJarrett is out. The 'total acquittal' of President Donald J. Trump and how we got there. Available on @ ApplePodcasts Click here to listen & subscribe: http://ow.ly/LotE50yfOL2";;@ @;# #;"1225925986086203393";https://twitter.com/foxnewsradio/status/1225925986086203393
;2020-02-07 18:15;0;3;"Entrepreneur, author & @ MDollarScholar founder Derrius Quarles joined @ LizClaman on the # ETTL # podcast this week & opened up about how growing up in foster care influenced him to eventually start 3 different companies. Listen to his inspiring story here:http://ow.ly/YhAL50ygLug";;@ @;# #;"1225920955425357824";https://twitter.com/foxnewsradio/status/1225920955425357824
;2020-02-07 17:50;0;4;"On the latest # ITYW # podcast, @ DanaPerino & @ ChrisStirewalt give their thoughts on a new study on American happiness as well as bring us something that makes us happy... trivia! Listen & subscribe now at the link below or on your favorite podcast platform!http://ow.ly/gQSd50ygL4L";;@ @;# #;"1225914653647261696";https://twitter.com/foxnewsradio/status/1225914653647261696
;2020-02-07 17:25;2;4;"Practicing Internist & # FoxNews Contributor @ DrMarcSiegel joined @ greggutfeld on # TheOne # podcast this week to discuss the # Coronavirus outbreak & what to expect next. Listen, rate & review on @ ApplePodcasts now!http://ow.ly/Krc750ygKRT";;@ @ @;# # # #;"1225908359552999425";https://twitter.com/foxnewsradio/status/1225908359552999425
;2020-02-07 17:16;2;6;"We know it's a health crisis, but could the # coronavirus derail America's booming economy ... and the U.S.-China trade deal? Some companies are worried. @ FoxBusiness' @ LizClaman breaks it all down. Listen & subscribe:http://ow.ly/R1IF50ygQPf";;@ @;#;"1225906162962436096";https://twitter.com/foxnewsradio/status/1225906162962436096
;2020-02-07 17:10;5;16;". @ HowardKurtz on the DNC changing the rules for Michael Bloomberg, the prosecution resting their case in the Weinstein trial and the escalating Trump-Pelosi feud. Click here to listen & subscribe:http://ow.ly/zJGr50ygCN0";;@;;"1225904593235795969";https://twitter.com/foxnewsradio/status/1225904593235795969
;2020-02-07 17:08;45;132;"Former Rep. Jason Chaffetz (R-UT) says this week proved "Trump derangement syndrome has reached new heights." Hear @ jasoninthehouse's full commentary on the # FoxNewsRundown. Listen & subscribe: http://ow.ly/vpTE50ygQzl pic.twitter.com/18Xn764fAk";;@;#;"1225904231665799169";https://twitter.com/foxnewsradio/status/1225904231665799169
;2020-02-07 15:30;1;4;"NEW # FromWashington # podcast with @ JaredHalpern @ SutherlandFox @ ChadPergram @ HotlineJosh and more! Listen now:http://ow.ly/jcjh50ygKHR";;@ @ @ @;# #;"1225879481719689216";https://twitter.com/foxnewsradio/status/1225879481719689216
;2020-02-07 13:25;2;7;". @ HowardKurtz on today's # MEDIABUZZMeter: •Pete Buttigieg wins Iowa •Trump-Pelosi insult war escalates •Prosecution rests in Weinstein trial Click here to listen & subscribe: http://ow.ly/inrB50ygCK7";;@;#;"1225847971553505280";https://twitter.com/foxnewsradio/status/1225847971553505280
;2020-02-07 13:22;5;29;"President Trump claiming House Speaker Nancy Pelosi broke the law by tearing up a copy of his State of the Union address Tuesday night http://ow.ly/DECh50ygCVo";;;;"1225847368907706373";https://twitter.com/foxnewsradio/status/1225847368907706373
;2020-02-07 13:10;0;5;"http://ow.ly/aUI350ygCSo what your favorite # oscars stars # celebrities will be noshing on this Sunday. @ lilianny gets hints from # chef @ wolfgangpuck tips from @ avantgardevegan gaz Oakley # vegan # plantbased";;@ @ @;# # # # #;"1225844284303269888";https://twitter.com/foxnewsradio/status/1225844284303269888
;2020-02-07 11:10;1;5;"Two more flights full of Americans left China because of the coronavirus, but are grounded at their first stops for more screening. http://foxrad.io/5mincast";;;;"1225814005647892482";https://twitter.com/foxnewsradio/status/1225814005647892482
;2020-02-07 10:30;2;16;"Could the # coronavirus crisis impact 'phase one' of the China trade deal? @ LizClaman joins today’s # FOXNewsRundown and explains what the “pause clause” is. Listen to the full interview now! http://ow.ly/dCLW50yfO7Y pic.twitter.com/yckSdiG5U1";;@;# #;"1225804069496934401";https://twitter.com/foxnewsradio/status/1225804069496934401
;2020-02-07 10:10;0;5;"More hiring and more unemployment are contained in the January jobs report. http://foxrad.io/5mincast";;;;"1225798909357850631";https://twitter.com/foxnewsradio/status/1225798909357850631
;2020-02-07 09:45;1;9;"There's so much debate about whether or not America is a Christian nation, but for Pastor @ robertjmorgan there is no debate that the Bible formed the basis of our Republic's beliefs about freedom & liberty. Hear his full interview on # LighthouseFaith here:http://ow.ly/Hrzn50yewsK";;@;#;"1225792640219852800";https://twitter.com/foxnewsradio/status/1225792640219852800
;2020-02-07 09:10;1;4;"A surge in hiring, but the unemployment rate ticks up. http://foxrad.io/5mincast";;;;"1225783817752977410";https://twitter.com/foxnewsradio/status/1225783817752977410
;2020-02-07 08:20;0;2;"As the # coronavirus continues to spread, countries and companies brace for the economic impact. @ LizClaman joins today’s # FOXNewsRundown to discuss! Listen on:http://ow.ly/MMvi50yfNWY";;@;# #;"1225771231091228672";https://twitter.com/foxnewsradio/status/1225771231091228672
;2020-02-07 08:10;0;2;"New Hampshire goes prime-time with the final Democratic debate before Tuesday's first in the nation primary happening this evening. http://foxrad.io/5mincast";;;;"1225768696771162115";https://twitter.com/foxnewsradio/status/1225768696771162115
;2020-02-07 07:30;1;1;"How can @ BernieSanders and @ PeteButtigieg keep their momentum from Iowa going? Could @ JoeBiden become the “comeback kid”? Fox News’ @ TheJuanWilliams previews tonight’s # DemocraticDebate on The # FoxNewsRundown Listen on:http://ow.ly/H4ML50yfP8z";;@ @ @ @;# #;"1225758756782444544";https://twitter.com/foxnewsradio/status/1225758756782444544
;2020-02-07 07:10;3;8;"Some passengers on a cruise ship that just docked in New Jersey are being tested for the deadly coronavirus. http://foxrad.io/5mincast";;;;"1225753595875819523";https://twitter.com/foxnewsradio/status/1225753595875819523
;2020-02-07 06:35;1;11;"The latest # ImpeachmentWItchHunt # podcast w/ @ GreggJarrett is out. The 'total acquittal' of President Donald J. Trump and how we got there. Available on @ ApplePodcasts Click here to listen & subscribe:http://ow.ly/EHWg50yfOIU";;@ @;# #;"1225744789284495362";https://twitter.com/foxnewsradio/status/1225744789284495362
;2020-02-07 06:15;1;1;"As public health officials around the world work to contain the threat of the coronavirus, companies warn the global outbreak could also spark an economic crisis. @ LizClaman joins today's # FOXNewsRundown to explain. Listen on: http://ow.ly/zmc950yfNw2 pic.twitter.com/FmKBxSjaVF";;@;#;"1225739773404381184";https://twitter.com/foxnewsradio/status/1225739773404381184
;2020-02-07 03:55;2;8;"The coronavirus claims more victims. China confirming 636 dead and more than 31-thousand sick. And two more flights evacuating US citizens out of China are due to arrive in North America in about two hours. http://ow.ly/TlFt50yg3e9";;;;"1225704654190862338";https://twitter.com/foxnewsradio/status/1225704654190862338
;2020-02-07 01:01;2;4;"A small plane crashes in Louisiana - killing the pilot and two passengers The sheriff in Jackson Parish says the plane was heading from Jackson Mississippi to Shreveport. No word on the cause of the crash. http://ow.ly/Fj9M50yfZgk";;;;"1225660786820800512";https://twitter.com/foxnewsradio/status/1225660786820800512
;2020-02-06 19:20;1;8;"NEW episode of # HemmerTime available now. Subscribe now on @ ApplePodcasts or click the link below:http://ow.ly/OC1250yfRrt";;@;#;"1225574914465435653";https://twitter.com/foxnewsradio/status/1225574914465435653
;2020-02-06 19:00;4;16;"TOMORROW download an all new # TyrusNTimpf # podcast from @ PlanetTyrus & @ KatTimpf! Enjoy this # TNT # TBT in the meantime, & make sure to subscribe now on @ ApplePodcasts or at the link below to never miss an episode! http://ow.ly/fWQO50yfnNa pic.twitter.com/dQbLK3fTiZ";;@ @ @;# # # #;"1225570055569715201";https://twitter.com/foxnewsradio/status/1225570055569715201
;2020-02-06 18:10;6;23;"The latest # ImpeachmentWItchHunt # podcast w/ @ GreggJarrett is out. The 'total acquittal' of President Donald J. Trump and how we got there. Available on @ ApplePodcasts Click here to listen & subscribe:http://ow.ly/HOqY50yfOG7";;@ @;# #;"1225557309339906048";https://twitter.com/foxnewsradio/status/1225557309339906048
;2020-02-06 17:30;3;5;"Have you heard the latest edition of # TheOne # podcast? @ greggutfeld sits down with @ DrMarcSiegel to ask everything you need to know about # Coronavirus. You don't want to miss this one! Listen, rate & review on @ ApplePodcasts or here:http://ow.ly/MzY350yfKAA";;@ @ @;# # #;"1225547282088681472";https://twitter.com/foxnewsradio/status/1225547282088681472
;2020-02-06 17:10;0;2;". @ HowardKurtz on President Trump celebrating the acquittal by ripping rivals, the possibility of Joe Biden recovering from the Iowa 'gut punch' and '7-11' opens with cashier-less store in Texas. Click here to listen & subscribe:http://ow.ly/vHxm50yfEio";;@;;"1225542215331721216";https://twitter.com/foxnewsradio/status/1225542215331721216
;2020-02-06 16:26;1;3;"On the # ETTL # podcast, @ LizClaman is joined by entrepreneur, author & founder of @ MDollarScholar, Derrius Quarles. @ drquarles shares his story, from growing up in foster care, to earning $1 million in scholarships, & starting 3 different companies. Listen:http://ow.ly/6ci050yfKOH";;@ @ @;# #;"1225531144252338181";https://twitter.com/foxnewsradio/status/1225531144252338181
;2020-02-06 16:06;4;9;"House Democrats set aside GOP resolution condemning Speaker Nancy Pelosi for tearing up her copy of the State of the Union address. http://ow.ly/4VTP50yfJBo";;;;"1225526128900739073";https://twitter.com/foxnewsradio/status/1225526128900739073
;2020-02-06 15:33;3;9;"NEW # ITYW # podcast out now! @ DanaPerino & @ ChrisStirewalt weigh in on the confusion surrounding the # Iowa # caucus. Listen, rate & review now on @ ApplePodcasts or your favorite podcast platform.http://ow.ly/68FG50yfHWk";;@ @ @;# # # #;"1225517910153666561";https://twitter.com/foxnewsradio/status/1225517910153666561
;2020-02-06 15:08;1;8;"Democratic presidential hopeful Bernie Sanders isn't sure a re-canvas of Monday night's Iowa caucus results will make any difference. http://ow.ly/LESr50yfGxT";;;;"1225511489068503040";https://twitter.com/foxnewsradio/status/1225511489068503040
;2020-02-06 14:35;2;6;". @ HowardKurtz on today's # MEDIABUZZMeter: •Trump celebrates acquittal blasting rivals •Iowa returns still coming in •Gayle King rips CBS over old interview Click here to listen & subscribe: http://ow.ly/co9o50yfEcu";;@;#;"1225503196778508288";https://twitter.com/foxnewsradio/status/1225503196778508288
;2020-02-06 14:16;0;3;"The chairman of the Democratic National Committee calls for a "recanvass" of the results of Monday's Iowa caucus, marred by technical problems and delays. http://ow.ly/M5YO50yfDIV";;;;"1225498449505849344";https://twitter.com/foxnewsradio/status/1225498449505849344
;2020-02-06 13:26;5;60;"There's a lot of confusion surrounding the # Iowa # caucus & what happened to so monumentally mess up the process. If you're feeling perplexed... find out exactly what a caucus is by listening to the # GettingSchooled # podcast with @ abbyhornacek!http://ow.ly/AApz50yfAqt";;@;# # # #;"1225485872407236608";https://twitter.com/foxnewsradio/status/1225485872407236608
;2020-02-06 13:08;4;22;"President Trump tells supporters at the White House the impeachment proceedings were "evil and corrupt." http://ow.ly/UBKG50yfy4B";;;;"1225481304151613446";https://twitter.com/foxnewsradio/status/1225481304151613446
;2020-02-06 12:20;1;4;"NEW # LighthouseFaith # podcast out now! @ LaurenGreenFox sits down with Pastor @ robertjmorgan to chat about his new book "100 Bible Verses That Made America." Listen & subscribe now on @ ApplePodcasts!http://ow.ly/d52x50yew0p";;@ @ @;# #;"1225469264150302722";https://twitter.com/foxnewsradio/status/1225469264150302722
;2020-02-06 12:06;2;11;"House Speaker Nancy Pelosi calls President Trump's remarks at the National Prayer Breakfast inappropriate and classless. http://ow.ly/iqpa50yftCF";;;;"1225465728746303488";https://twitter.com/foxnewsradio/status/1225465728746303488
;2020-02-06 11:10;1;14;"President @ realDonaldTrump speaking out against House Speaker Nancy Pelosi. http://foxrad.io/5mincast";;@;;"1225451617375457281";https://twitter.com/foxnewsradio/status/1225451617375457281
;2020-02-06 10:25;1;8;"So how does America move forward from impeachment? @ RepTomReed and @ HaroldFordJr join today’s # FOXNewsRundown to weigh in! Listen & subscribe:http://ow.ly/jY7w50yfi6W";;@ @;#;"1225440287297806336";https://twitter.com/foxnewsradio/status/1225440287297806336
;2020-02-06 10:10;3;19;"President @ realDonaldTrump going after his accusers the day after his acquittal. http://foxrad.io/5mincast";;@;;"1225436522243121152";https://twitter.com/foxnewsradio/status/1225436522243121152
;2020-02-06 09:30;2;3;"Today on the # FoxNewsRundown # podcast, http://ow.ly/m1fd50yeLol automotive editor @ garygastelu talks about the future of electric cars and why there is so much buzz surrounding Tesla. Listen and subscribe:http://ow.ly/5aKM50yeLo9";;@;# #;"1225426564667596800";https://twitter.com/foxnewsradio/status/1225426564667596800
;2020-02-06 09:10;1;15;"We'll hear from President @ realDonaldTrump in three hours. http://foxrad.io/5mincast";;@;;"1225421420819292160";https://twitter.com/foxnewsradio/status/1225421420819292160
;2020-02-06 08:10;2;6;"The Senate voted to acquit @ realDonaldTrump on Wednesday ending the long impeachment trial. @ RepTomReed and @ HaroldFordJr join today’s # FOXNewsRundown to discuss how America can heal from the bitter divide. Listen on : http://ow.ly/sCnn50yeOis pic.twitter.com/vXb1Duengr";;@ @ @;#;"1225406331571572736";https://twitter.com/foxnewsradio/status/1225406331571572736
;2020-02-06 08:10;0;15;""It's a victory for the country." That tweet from President @realDonaldTrumpfollowing his acquittal in the U-S Senate. http://foxrad.io/5mincast";;@realDonaldTrumpfollowing;;"1225406316761505792";https://twitter.com/foxnewsradio/status/1225406316761505792
;2020-02-06 07:20;0;1;"Are electric cars the future? http://ow.ly/7mVJ50yeLe3 automotive editor @ garygastelu joins the # FoxNewsRundown # podcast to talk about why Tesla the electronic carmaker accelerated so fast on wall street. Click the link below to listen:http://ow.ly/Eag850yeLei";;@;# #;"1225393732159246336";https://twitter.com/foxnewsradio/status/1225393732159246336
;2020-02-06 07:10;0;8;"The day after he was allowed to stay in office, President @realDonaldTrumpplans to speak out. http://foxrad.io/5mincast";;@realDonaldTrumpplans;;"1225391231703900162";https://twitter.com/foxnewsradio/status/1225391231703900162
;2020-02-06 06:45;1;2;"The impeachment trial is over. @ Rosenthalfox speaks with @ RepTomReed and @ HaroldFordJr on today's # FOXNewsRundown about how divided we are as a country and how to heal. Click here to listen and subscribe:http://ow.ly/jw7e50yeLvH";;@ @ @;#;"1225384929351041029";https://twitter.com/foxnewsradio/status/1225384929351041029
;2020-02-06 04:17;4;19;"A Soyuz space capsule parachuted to the earth in Kazakhstan - carrying three crew members home from the International Space Station including American Astronaut Christina Koch. She spent 328 days in space - the longest duration ever by a woman. http://ow.ly/hA5E50yf1m4";;;;"1225347658216361987";https://twitter.com/foxnewsradio/status/1225347658216361987
;2020-02-06 04:02;0;3;"New and almost but not quite complete results from Iowa show Mayor Pete and Bernie nearly tied. http://ow.ly/W0t350yf0Kg";;;;"1225343949403049985";https://twitter.com/foxnewsradio/status/1225343949403049985
;2020-02-05 17:45;3;13;"NEW # TheOne with @ greggutfeld # podcast available now! @ DrMarcSiegel is breaking down everything you need to know about # Coronavirus... Listen on @ ApplePodcasts or at the link below. Don't forget to rate & review!http://ow.ly/vKjW50yeF8S";;@ @ @;# # #;"1225188628739100678";https://twitter.com/foxnewsradio/status/1225188628739100678
;2020-02-05 17:10;3;12;". @ HowardKurtz on Buttigieg emerging the leader in the Iowa Caucus debacle, the Trump-Pelosi feud playing out at the State of the Union and a State of the Union fact check. Click here to listen & subscribe:http://ow.ly/4ixM50yev6G";;@;;"1225179837779890176";https://twitter.com/foxnewsradio/status/1225179837779890176
;2020-02-05 16:39;27;138;"President Trump was acquitted by the Senate on both articles of impeachment. http://ow.ly/8Yri50yeI98";;;;"1225172064291770369";https://twitter.com/foxnewsradio/status/1225172064291770369
;2020-02-05 13:20;1;7;". @ HowardKurtz on today's # MEDIABUZZMeter: •Trump-Pelosi feud on display at SOTU •Iowa releasing results, Buttigieg in lead •SOTU fact checking Click here to listen & subscribe: http://ow.ly/Ek0J50yev4f";;@;#;"1225121938294673414";https://twitter.com/foxnewsradio/status/1225121938294673414
;2020-02-05 11:10;0;15;"The end of President Trump's impeachment trial is near. http://foxrad.io/5mincast";;;;"1225089229933498373";https://twitter.com/foxnewsradio/status/1225089229933498373
;2020-02-05 11:00;5;16;"The # SenateImpeachmentTrial is expected to wrap up today. @ SenatorLankford (R-OK) joins The # FoxNewsRundown to discuss why he's voting to acquit. Listen & subscribe:http://ow.ly/sdRg50yefzi";;@;# #;"1225086798927405063";https://twitter.com/foxnewsradio/status/1225086798927405063
;2020-02-05 10:37;2;13;"President @ realDonaldTrump didn't mention impeachment in his State of the Union address, as the Senate prepares to vote this afternoon. http://foxrad.io/5mincast";;@;;"1225080914398584835";https://twitter.com/foxnewsradio/status/1225080914398584835
;2020-02-05 09:20;3;4;"Today Democrats will cast their final votes whether or not to remove President Trump from office. @ SenatorLankford joins the # FoxNewsRundown to explain why he will vote to acquit. Listen on: http://ow.ly/6yPb50ydLLa";;@;#;"1225061555714306055";https://twitter.com/foxnewsradio/status/1225061555714306055
;2020-02-05 09:10;2;4;"House Speaker Nancy Pelosi says it was the "courteous thing to do" after ripping up a copy of President Trump's State of the Union address. http://foxrad.io/5mincast";;;;"1225059040339931136";https://twitter.com/foxnewsradio/status/1225059040339931136
;2020-02-05 08:30;1;3;"Today on the # FOXNewsRundown FOX's National Correspondent @ JaredHalpern and FOX's White House Correspondent # JonDecker recap last night's # SOTU address. Listen now! http://ow.ly/qRsi50ydQz9 pic.twitter.com/e290mlX5Jl";;@;# # #;"1225049054972989441";https://twitter.com/foxnewsradio/status/1225049054972989441
;2020-02-05 08:10;1;24;"President @ realDonaldTrump says our future is "blazing bright." http://foxrad.io/5mincast";;@;;"1225043926672969730";https://twitter.com/foxnewsradio/status/1225043926672969730
;2020-02-05 07:15;1;6;". @ SenatorLankford joins the # FoxNewsRundown to discuss today’s final impeachment vote and why he thinks Rudy Giuliani has put @ realDonaldTrump and Republicans in a “tough spot.” Click the link below to listen and subscribe:http://ow.ly/PDc050ydLFA";;@ @;#;"1225030111336042503";https://twitter.com/foxnewsradio/status/1225030111336042503
;2020-02-05 07:10;5;24;"President @ realDonaldTrump says our country is stronger than even before in his State of the Union address. http://foxrad.io/5mincast";;@;;"1225028816671846400";https://twitter.com/foxnewsradio/status/1225028816671846400
;2020-02-05 07:00;0;2;"NEW episode of # EveryoneTalksToLiz available now! Subscribe now on @ ApplePodcasts or click the link below:http://ow.ly/bkFV50ydNsK";;@;#;"1225026428208545793";https://twitter.com/foxnewsradio/status/1225026428208545793
;2020-02-05 06:30;2;4;". @ realDonaldTrump delivered his third # SOTU address on Tuesday night. FNR’s National Correspondent @ JaredHalpern and White House Correspondent # JonDecker discuss the highlights of last night's speech on the # FOXNewsRundown Listen on @ ApplePodcasts:https://podcasts.apple.com/us/podcast/the-fox-news-rundown/id1303660358?mt=2 …";;@ @ @;# # #;"1225018826464645120";https://twitter.com/foxnewsradio/status/1225018826464645120
;2020-02-05 00:22;7;51;"President Trump stood before a Congress and used his State of the Union address on Tuesday to extol a "Great American Comeback" on his watch. http://ow.ly/eLjH50ydQAC";;;;"1224926335971315712";https://twitter.com/foxnewsradio/status/1224926335971315712
;2020-02-04 20:55;1;4;"President Trump is expected to begin his final # SOTU address of his current term in just a few minutes. # FoxNewsRadio is still LIVE & will continue coverage through the conclusion of the Democratic response. Click "listen live" at http://FoxNewsRadio.com to listen now!pic.twitter.com/ZdM4SZOOGH";;;# #;"1224874051501465600";https://twitter.com/foxnewsradio/status/1224874051501465600
